OBJECTID,N_SQ_IR,C_CAINSEE,N_QU,C_IR,C_TYPEIR,L_IR,M2_IP,M2_POP,M2_EMP,NOM_EPT,EPT,IRIS,IRIS_NUM,DEP,UU2010,COM,LIBCOM,LIBIRIS,TYP_IRIS,MODIF_IRIS,LAB_IRIS,SHAPE_ha,P12_LOG,P12_RP,P12_RSECOCC,P12_LOGVAC,TX12_RSECOCC,TX12_LOGVAC,P12_PMEN,TMM12,P12_RP_PROP,P12_RP_LOC,P12_RP_LOCHLMV,P12_RP_GRAT,TX12_RP_PROP,TX12_RP_LOCHLM,SHAPE_Length,SHAPE_Area
2469,940005027,94034,,940340112,H,Domaine Penitentiaire,163816.18655007,135609.62463987,162403.09608933,Val de Bièvre - Seine Amont - Grand Orly,T12,940340112,940340112,94,00851,94034,Fresnes,Domaine Penitentiaire,H,4A,2,19.3150476691,486.992557464,447.546465306566,7,32.4460921574337,1.43739363009002,6.66254374120127,1204.67791247616,2.69173819002451,0,354.548011837243,244.386742594335,92.9984534693232,0,54.6058926924899,2124.37733472704,193099.01640622
2470,940003078,94037,,940370101,H,Centre Ville 1,55878.30522992,43929.33178413,49074.68153566,Val de Bièvre - Seine Amont - Grand Orly,T12,940370101,940370101,94,00851,94037,Gentilly,Centre Ville 1,H,00,1,8.39104169734,890.010416508333,867.006570731058,0.96556630377007,22.0382794735045,0.108489326176446,2.47618219570559,1772.68783003719,2.04460714587487,0.965577904547535,857.36688822249,795.795596803454,8.67410460402058,0.111369156491324,91.7865704446093,1459.5113701115,83896.0705044579
2471,940003082,94037,,940370102,H,Centre Ville 2,68299.43822277,44632.75122216,64439.5084638,Val de Bièvre - Seine Amont - Grand Orly,T12,940370102,940370102,94,00851,94037,Gentilly,Centre Ville 2,H,00,1,9.65139319554,1046.01124428319,935.905496782517,3.71515633806618,106.390591162605,0.35517365213527,10.1710752866249,1899.70051176796,2.0297995025126,339.580575643442,577.947114094947,407.660636607806,18.3778070441281,36.2836394070621,43.5578846378479,1420.57450896695,96496.8844844346
2472,940003080,94037,,940370103,H,Victor Hugo,74906.82385175,31929.47327328,63653.64827977,Val de Bièvre - Seine Amont - Grand Orly,T12,940370103,940370103,94,00851,94037,Gentilly,Victor Hugo,H,00,1,10.4176856195,976.510940702748,910.637314130621,2.85702339777057,63.0166031743563,0.29257464291332,6.45324087500815,2152.77482564005,2.36403098383387,142.109455155504,756.34599951367,596.166632478172,12.1818594614477,15.6054944103817,65.4669672796495,1403.43525160716,104158.808110278
2473,940001417,94037,,940370104,H,Plateau 1,149125.11639578,97845.31925936,142375.73553917,Val de Bièvre - Seine Amont - Grand Orly,T12,940370104,940370104,94,00851,94037,Gentilly,Plateau 1,H,00,1,19.3968659207,1426.01485768138,1236.66270572523,30.3915202709235,158.960631685221,2.13122045027907,11.1471932307692,2215.43293719672,1.79146094318215,563.527868697876,621.43494983046,5.20875006897486,51.6998871968956,45.5684372213197,0.421194076999373,2476.20412582151,193934.610596761
2474,940001418,94037,,940370105,H,Plateau 2,121965.20597393,94011.23551707,115667.77390938,Val de Bièvre - Seine Amont - Grand Orly,T12,940370105,940370105,94,00851,94037,Gentilly,Plateau 2,H,00,1,16.0542056327,1180.01238841209,1031.13580263942,7.39402384850021,141.482561924164,0.626605612035155,11.9899217426483,2201.85115839507,2.13536485956451,418.384124936396,575.201267972537,70.0716374090816,37.5504097304899,40.5750749673756,6.79557796652173,1889.35378820895,160514.118506479
2475,940003076,94037,,940370106,H,Chaperon Vert,143788.35175007,79361.69107219,126056.00264716,Val de Bièvre - Seine Amont - Grand Orly,T12,940370106,940370106,94,00851,94037,Gentilly,Chaperon Vert,H,00,1,17.9137564128,1064.01087088685,904.826264871863,0,159.184606014985,0,14.9608063573923,2009.96923860927,2.2213869298919,106.343482999656,791.980040698465,679.837038713805,6.50274117374303,11.7529173420619,75.1345385415045,1829.81388239038,179106.425830985
2476,940003090,94037,,940370107,H,Reine Blanche 1,121886.6397149,62675.27700693,89918.12311436,Val de Bièvre - Seine Amont - Grand Orly,T12,940370107,940370107,94,00851,94037,Gentilly,Reine Blanche 1,H,00,1,15.4685370429,893.509983723971,830.984242197758,8.93468253097564,53.5910589952374,0.999953295847649,5.99781311585133,1929.18463235561,2.3215658425163,192.44046723017,627.52089037592,522.178946117212,11.0228845916688,23.1581367561447,62.8386098797941,1844.73542388097,154656.57857475
2477,940003092,94037,,940370108,H,Reine Blanche 2,172884.36268443,69421.45908313,156372.63720115,Val de Bièvre - Seine Amont - Grand Orly,T12,940370108,940370108,94,00851,94037,Gentilly,Reine Blanche 2,H,00,1,21.6055178403,987.511393847335,948.354303565818,0,39.1570902815167,0,3.96522921411175,2293.39708785504,2.41829143309821,150.877490002487,769.769264128489,669.937795160615,27.7075494348425,15.9094010999039,70.6421421447285,2303.92808762917,216016.209428573
2478,940003177,94038,,940380102,H,Les Blondeaux 1,226962.71256621,219759.25083737,226962.71256621,Val de Bièvre - Seine Amont - Grand Orly,T12,940380102,940380102,94,00851,94038,L'Haÿ-les-Roses,Les Blondeaux 1,H,00,1,27.4005064857,741.498711898013,697.805387578913,6.34863377269423,37.3446905464065,0.856189453983492,5.03637969253047,1737.65443303403,2.490170560395,546.295216537134,140.879889890734,49.1000945667768,10.630281151045,78.2876180467086,7.03635934040767,2269.12763350373,273934.132286957
2479,940001424,94038,,940380103,H,Les Blondeaux 2,329935.46361973,316269.31491955,329709.01955095,Val de Bièvre - Seine Amont - Grand Orly,T12,940380103,940380103,94,00851,94038,L'Haÿ-les-Roses,Les Blondeaux 2,H,00,1,38.369716388,1157.49797014896,1099.63419550404,0,57.8637746449176,0,4.99903897347406,2635.70094141176,2.39688884920828,725.57353531554,355.735632069365,142.810176635958,18.3250281191373,65.9831731572295,12.987062172116,2866.79187378192,383601.181525837
2480,940003180,94038,,940380104,H,Petit Robinson 1,234694.99503665,203502.89750344,215360.86562532,Val de Bièvre - Seine Amont - Grand Orly,T12,940380104,940380104,94,00851,94038,L'Haÿ-les-Roses,Petit Robinson 1,H,00,1,29.4433216966,1196.4978848967,1145.81803027158,9.12703421512436,41.5528204099868,0.76281239861217,3.47287036061701,2524.82278217573,2.20351112957901,885.363233720103,225.885639317581,20.7132679523865,34.5691572338998,77.2690959933884,1.80772752785859,3121.00454029961,294361.929080684
2481,940001426,94038,,940380105,H,Petit Robinson 2,268626.79939028,260421.41707327,260421.41707327,Val de Bièvre - Seine Amont - Grand Orly,T12,940380105,940380105,94,00851,94038,L'Haÿ-les-Roses,Petit Robinson 2,H,00,1,32.6949667641,1210.49786882965,1154.5220530658,3.33532261316938,52.6404931506822,0.275533125588571,4.34866466981695,2714.86358412642,2.35150431030501,921.374948097451,186.434040129548,10.1092078743507,46.7130648388008,79.8057469453066,0.875618429938693,2595.72154739319,326873.211104936
2482,940001427,94021,,940380106,H,Centre 1,451226.61049494,213287.0305151,238795.20357716,Val de Bièvre - Seine Amont - Grand Orly,T12,940380106,940380106,94,00851,94038,L'Haÿ-les-Roses,Centre 1,H,00,1,51.6012835489,1432.49747598869,1367.33636548947,0,65.1611104992165,0,4.54877663601069,3203.63546228924,2.34297539592053,627.786867854993,719.536157016374,463.801342675618,20.0133406181085,45.913125965187,33.9200619819387,4156.00032247788,515888.89248022
2483,940003182,94038,,940380107,H,Centre 2,196648.16793695,108920.96702758,166490.88668139,Val de Bièvre - Seine Amont - Grand Orly,T12,940380107,940380107,94,00851,94038,L'Haÿ-les-Roses,Centre 2,H,00,1,25.3010819233,1017.998200294,974.957385128676,2.72557177148878,40.3152433938329,0.267738368368592,3.96024702029825,2268.84667766699,2.3271239464149,198.777749312604,764.647163772212,615.292880185635,11.5324720438607,20.3883525931104,63.1097204422353,2251.53980703793,252948.818463608
2484,940001429,94038,,940380108,H,Centre 3,369855.16760764,152585.90798826,322431.24064246,Val de Bièvre - Seine Amont - Grand Orly,T12,940380108,940380108,94,00851,94038,L'Haÿ-les-Roses,Centre 3,H,00,1,48.6155122662,960.49829997467,920.957227080692,3.42933957846762,36.1117333155102,0.357037547964224,3.75968737440373,2211.45185474653,2.40125359758186,660.385254324867,217.939975055843,38.9999280087462,42.6319976999825,71.7063979635838,4.23471653861392,3442.57568762798,486042.357520805
2485,940003185,94038,,940380109,H,Jardin Parisien 1,210753.25420274,117308.17742936,206077.65713553,Val de Bièvre - Seine Amont - Grand Orly,T12,940380109,940380109,94,00851,94038,L'Haÿ-les-Roses,Jardin Parisien 1,H,00,1,26.3045709383,1096.99805419987,1054.10117085142,4.39498166194393,38.5019016865065,0.400637142893525,3.50975113757963,2169.8541812159,2.05848759228989,636.20860404276,396.704625741514,209.180858639585,21.1879410671481,60.3555542518637,19.844476452922,2248.50964684729,262980.689191386
2486,940003188,94038,,940380110,H,Jardin Parisien 2,226709.73803046,177784.26697728,183598.8757793,Val de Bièvre - Seine Amont - Grand Orly,T12,940380110,940380110,94,00851,94038,L'Haÿ-les-Roses,Jardin Parisien 2,H,00,1,29.7372194827,997.498259580879,942.839816114251,3.49267063614463,51.1657728304826,0.350143030586555,5.12940973470782,2655.00070578753,2.81596158797116,422.723873231263,516.917546228693,460.330116912141,3.19839665429547,44.8351741203978,48.8237884150152,3184.90685769498,297301.175751277
2487,940001432,94038,,940380111,H,Lallier P. Hochart 1,141421.33402649,113313.38357813,138087.23706886,Val de Bièvre - Seine Amont - Grand Orly,T12,940380111,940380111,94,00851,94038,L'Haÿ-les-Roses,Lallier P. Hochart 1,H,00,1,17.233191764,1085.49809172899,1033.77046729794,3.5239778188761,48.2036466121677,0.324641548955935,4.44069381415389,2511.41483405503,2.42937374736515,363.289279831098,654.374154589944,475.609350537455,16.1070328769019,35.1421607913272,46.007248763896,2073.25803603328,172290.038580576
2488,940001433,94038,,940380112,H,Lallier P. Hochart 2,120960.33776499,99233.75025018,98848.71829164,Val de Bièvre - Seine Amont - Grand Orly,T12,940380112,940380112,94,00851,94038,L'Haÿ-les-Roses,Lallier P. Hochart 2,H,00,1,14.1525595192,859.998446912798,841.356218346974,0,18.6422285658244,0,2.16770491071767,2390.33176625722,2.84104605651284,13.2533892404078,826.658053445807,477.214105914787,1.44477566075908,1.57524113465839,56.7196266585368,1922.89659693468,141491.745717417
2489,940005028,94038,,940380113,H,La Vallee aux Renards,395946.09520105,263706.27675355,288834.92579491,Val de Bièvre - Seine Amont - Grand Orly,T12,940380113,940380113,94,00851,94038,L'Haÿ-les-Roses,La Vallee aux Renards,H,4A,2,45.91798945,1375.49756144764,1321.04056681378,5.8236003052269,48.6333943286277,0.423381361657805,3.53569469635727,3341.09092679705,2.52913575156547,371.937062831611,928.437215894288,638.069824098568,20.6662880878819,28.1548555112646,48.3005473206269,3707.55520121342,459061.730271425
2490,940003321,94041,,940410101,H,Plateau Sud,211289.60618906,113021.63949861,143338.99941833,Val de Bièvre - Seine Amont - Grand Orly,T12,940410101,940410101,94,00851,94041,Ivry-sur-Seine,Plateau Sud,H,00,1,23.525712582,1204.00638371397,1146.84604793876,13.7943678876667,43.3659678875522,1.14570554394533,3.60180547828842,2753.7247001848,2.40112847328908,328.033163762451,791.607010253442,488.38547705503,27.2058739228631,28.6030687686486,42.585094828797,2158.32610838419,235212.715319185
2491,940003305,94041,,940410102,H,Monmousseau,86984.13222147,73289.3361974,86984.13222147,Val de Bièvre - Seine Amont - Grand Orly,T12,940410102,940410102,94,00851,94041,Ivry-sur-Seine,Monmousseau,H,00,1,9.47585628007,966.005183361822,931.200558661337,3.49501926479433,31.3096054356903,0.361801295168129,3.24114259167108,2147.64535130158,2.30631879601637,153.781703649375,766.93373885405,633.792432299969,10.4851161579119,16.514348302201,68.0618612612397,1254.28758665261,94740.1437978081
2492,940003320,94041,,940410103,H,Centre Ville Ouest,156961.09595462,95660.36680659,141835.60718767,Val de Bièvre - Seine Amont - Grand Orly,T12,940410103,940410103,94,00851,94041,Ivry-sur-Seine,Centre Ville Ouest,H,00,1,19.1119221285,1450.00759105719,1363.74749468903,3.69047171361476,82.5696246545421,0.25451395815963,5.69442706119498,3016.87426884742,2.21219417861174,489.667190203928,833.209436081938,484.815810409883,40.8708684031679,35.9060010823766,35.5502622221449,2421.16885297492,191084.436552562
2493,940003315,94041,,940410104,H,Fort,358950.73236105,186422.85885138,303356.90287892,Val de Bièvre - Seine Amont - Grand Orly,T12,940410104,940410104,94,00851,94041,Ivry-sur-Seine,Fort,H,00,1,39.8310938997,666.003506580561,629.9636973872,9.67643523128166,26.3633739620788,1.45291055312352,3.95844371712626,1376.86277603257,2.18562241243927,229.340490701106,382.749621569089,240.490241440816,17.8735851170048,36.4053502848347,38.175253977056,3535.43875666809,398233.390373428
2494,940001438,94041,,940410105,H,Centre Ville Sud,87986.05043722,80055.24574518,84721.204892,Val de Bièvre - Seine Amont - Grand Orly,T12,940410105,940410105,94,00851,94041,Ivry-sur-Seine,Centre Ville Sud,H,00,1,11.3900626153,1056.00564563351,1014.24852485119,13.0470503520057,28.7100704303129,1.2355095264835,2.71874213447878,2367.04302780961,2.33378996351697,272.281062809779,723.620338652868,480.886065951405,18.3471233885467,26.8455961372709,47.4130407063652,1679.00689930377,113880.204382039
2495,940001439,94041,,940410106,H,Parmentier Nord,160234.39746818,123037.36026673,158864.47455934,Val de Bièvre - Seine Amont - Grand Orly,T12,940410106,940410106,94,00851,94041,Ivry-sur-Seine,Parmentier Nord,H,00,1,19.8018578832,1869.00986677264,1772.58399353821,32.6785835400065,63.7472896944269,1.74844360754687,3.41075190814825,3257.19495096157,1.83754054128627,665.869385941563,1041.20583294808,622.439497079106,65.5087746485632,37.5648989480289,35.1148097550329,2175.59748235919,197981.75721878
2496,940003323,94041,,940410107,H,Gagarine,66657.03449458,42571.54055424,63818.58192657,Val de Bièvre - Seine Amont - Grand Orly,T12,940410107,940410107,94,00851,94041,Ivry-sur-Seine,Gagarine,H,00,1,8.25188989469,1059.50573688421,1030.64188191718,3.38660338263538,25.4772515843936,0.319639928764774,2.40463554820543,2309.52469424684,2.24086051107365,268.634900635928,734.615873534989,621.663303954389,27.3911077462644,26.0648150777861,60.3180711808434,1406.75999246719,82503.9357957397
2497,940001441,94041,,940410108,H,Centre Ville Nord,53896.32572743,51994.04792595,53666.59313383,Val de Bièvre - Seine Amont - Grand Orly,T12,940410108,940410108,94,00851,94041,Ivry-sur-Seine,Centre Ville Nord,H,00,1,7.17284796654,1023.50536924876,964.595491228506,4.69137921188863,54.2184988083621,0.458363908274566,5.29733408708525,2379.41824284376,2.4667523998203,140.304570663243,811.121763501777,671.638652195828,13.1691570634866,14.5454309022895,69.6290474404386,1413.16567141373,71715.6493066235
2498,940003329,94041,,940410109,H,Parmentier Sud,400706.92678578,268379.67865156,381422.86540086,Val de Bièvre - Seine Amont - Grand Orly,T12,940410109,940410109,94,00851,94041,Ivry-sur-Seine,Parmentier Sud,H,00,1,44.0630088687,602.503201283858,575.116578666721,2.07548796276972,25.3111346543672,0.344477499596204,4.20099587859989,1490.37915612343,2.59143834729741,77.4948974853059,439.733730311124,313.08958873046,57.8879508702911,13.4746415526675,54.4393259287166,3628.98392719926,440545.693836023
2499,940003593,94041,,940410110,H,Centre Ville Est,86800.72797831,46666.48155607,59432.23107303,Val de Bièvre - Seine Amont - Grand Orly,T12,940410110,940410110,94,00851,94041,Ivry-sur-Seine,Centre Ville Est,H,00,1,10.222336402,821.004311420905,774.554756963567,2.163758304179,44.2857961531582,0.263550175569018,5.39410031556511,1618.06917779732,2.08903136059808,0,769.175050072473,749.661512104669,5.37970689109472,0,96.7861220094387,1980.20873108233,102205.373072093
2500,940003307,94041,,940410201,H,Verollot,371123.55168848,153188.54413141,161748.04329094,Val de Bièvre - Seine Amont - Grand Orly,T12,940410201,940410201,94,00851,94041,Ivry-sur-Seine,Verollot,H,00,1,41.2662311094,1611.00860712291,1546.28558436828,15.7692397668544,48.9537829877764,0.978842676391198,3.03870400017308,3709.68148199323,2.39909206908166,542.808726422783,978.954390165718,452.540866240276,24.5224677797772,35.1040410587895,29.2663186422421,2901.29073428605,412585.858738189
2501,940001445,94041,,940410202,H,Petit Ivry Nord,100041.93668657,90032.53577459,96698.52858121,Val de Bièvre - Seine Amont - Grand Orly,T12,940410202,940410202,94,00851,94041,Ivry-sur-Seine,Petit Ivry Nord,H,00,1,12.0869384098,1354.00718224421,1290.3034842609,6.83310973107781,56.8705882522235,0.504658307628195,4.20016887635434,3095.42373550416,2.39898889932646,271.568596689634,1002.18732032495,534.382458351423,16.5475672463174,21.0468777308767,41.4152534554707,1860.24338409414,120849.008758726
2502,940003096,94041,,940410203,H,Petit Ivry Sud,307746.1343548,164922.74469442,221996.24426827,Val de Bièvre - Seine Amont - Grand Orly,T12,940410203,940410203,94,00851,94041,Ivry-sur-Seine,Petit Ivry Sud,H,00,1,35.9755406077,1871.00958938903,1722.75151396916,67.6431086861609,80.6149667337153,3.61532667014547,4.30863461047464,3818.97342676294,2.21678715461649,740.973774173658,943.817659245256,496.833008034695,37.9600805502427,43.0110650413234,28.8395049434616,2959.59138553044,359693.103002588
2503,940003312,94041,,940410204,H,Cité Pierre et Marie Curie,57667.96473495,54579.67059897,57667.96473495,Val de Bièvre - Seine Amont - Grand Orly,T12,940410204,940410204,94,00851,94041,Ivry-sur-Seine,Cite Pierre et Marie Curie,H,00,1,7.43041574102,951.005120835115,919.967520024901,0,31.037600810214,0,3.26366284788863,2053.03016714841,2.23163331580754,7.69815479894717,912.269365225953,893.895946625385,0,0.83678549855095,97.1660332748693,1306.67699347481,74291.0088193337
2504,940003313,94041,,940410205,H,Hoche  -  Le Galleu,156424.02995239,132880.77687315,155648.24628327,Val de Bièvre - Seine Amont - Grand Orly,T12,940410205,940410205,94,00851,94041,Ivry-sur-Seine,Hoche_Le Galleu,H,00,1,19.4402645805,958.50492605654,884.975188087719,9.26890214230997,64.2608358265111,0.967016641264838,6.70427809806796,1757.94186998472,1.98643068602108,346.681821954572,498.356594964325,148.508405567358,39.9367711688221,39.1741855162847,16.7810812739575,2966.02539177107,194367.966275128
2505,940003311,94041,,940410206,H,Plateau Nord,128847.31240089,95222.1291543,128348.20793901,Val de Bièvre - Seine Amont - Grand Orly,T12,940410206,940410206,94,00851,94041,Ivry-sur-Seine,Plateau Nord,H,00,1,17.1813631336,1143.50601055699,1079.80770345946,15.5633983940956,48.1349087034328,1.36102462518014,4.20941457754008,2295.6308424228,2.12596264600458,314.758727047595,717.437716039863,395.997633254561,47.6112603720004,29.1495167185027,36.6729772334347,2269.7538161516,171782.166279454
2506,940003581,94041,,940410207,H,Mirabeau,257440.52007453,138977.30743356,257403.27419041,Val de Bièvre - Seine Amont - Grand Orly,T12,940410207,940410207,94,00851,94041,Ivry-sur-Seine,Mirabeau,H,00,1,28.1822627346,1353.00681046372,1223.51243055539,30.4601964643974,99.0341834439306,2.25129661054387,7.31956281949449,2499.63259316571,2.04299730083743,607.011946216096,583.745608047747,80.3206369682686,32.7548762915472,49.6122418585118,6.56475855597222,2178.14417008585,281776.023761294
2507,940003319,94041,,940410208,H,Danton Ouest,108543.30470161,66750.75020551,89437.12656554,Val de Bièvre - Seine Amont - Grand Orly,T12,940410208,940410208,94,00851,94041,Ivry-sur-Seine,Danton Ouest,H,00,1,12.628701931,1173.00617148956,1108.7195378164,16.858143615991,47.4284900571625,1.43717433255986,4.04332826287989,2241.85241745025,2.02201940254929,121.613340699274,964.376805568853,748.43953448632,22.7293915482758,10.9688101049241,67.5048566349208,1869.1709837134,126265.126998491
2508,940003585,94041,,940410211,H,Danton Est,182700.13155058,72448.20550566,116111.18802087,Val de Bièvre - Seine Amont - Grand Orly,T12,940410211,940410211,94,00851,94041,Ivry-sur-Seine,Danton Est,H,00,1,20.9310235717,1314.00662568995,1190.31747990716,5.52220228636071,118.166943496426,0.420256806807284,8.99287272880988,2389.31330977349,2.00729078595052,561.629466221044,594.490677967649,10.9002670020672,34.1973357184659,47.1831654748823,0.91574451237307,2038.04299382723,209274.521133407
2509,940003582,94041,,940410301,H,Ivry Port Nord,646287.1479404,236762.74885348,633937.49079676,Val de Bièvre - Seine Amont - Grand Orly,T12,940410301,940410301,94,00851,94041,Ivry-sur-Seine,Ivry Port Nord,H,00,1,81.7955400523,2208.5101541655,1824.21465404625,288.703269885572,95.5922302336855,13.072308920158,4.32835819447729,4249.69708748076,2.32960363411982,379.8833291538,1388.79607228929,492.502289224255,55.5352526031581,20.824486214448,26.9980447822765,4063.21729156756,817820.69290172
2510,940001454,94041,,940410302,H,Ivry Port Centre,336240.08130497,116959.87013359,326440.27484884,Val de Bièvre - Seine Amont - Grand Orly,T12,940410302,940410302,94,00851,94041,Ivry-sur-Seine,Ivry Port Centre,H,00,2,49.5288690337,1812.00889775829,1598.49876844895,65.4591750796085,148.050954229725,3.61251951690694,8.17054234186629,3307.74620352183,2.0692829227084,409.251830267368,1138.57633603312,265.534326407373,50.6706021484641,25.6022612181598,16.6114814505003,3387.86824657536,495202.678077632
2511,940003592,94041,,940410304,H,Ivry Port Sud,777537.5419785,190796.07063579,771827.83788764,Val de Bièvre - Seine Amont - Grand Orly,T12,940410304,940410304,94,00851,94041,Ivry-sur-Seine,Ivry Port Sud,H,00,1,91.5601999064,1269.00656671121,1179.72184011778,21.9469885079805,67.3377380854438,1.72946217014928,5.30633488051667,2350.32886826674,1.99227376178107,345.317757599463,799.656680341764,88.8753864599739,34.7474021765565,29.2711167884275,7.53358829494083,4966.14244608634,915433.205265409
2512,940003613,94042,,940420101,H,Platanes,145979.57131233,107436.98061173,144921.35357144,ACTEP,T10,940420101,940420101,94,00851,94042,Joinville-le-Pont,Platanes,H,00,2,19.8260435586,1409.5316089839,1326.26157664634,30.6098389599357,52.6601933776185,2.1716319637558,3.73600656005013,2486.3549087836,1.87470929759628,398.699732423827,886.917498637326,444.681352353622,40.6443455851896,30.061922884926,33.5289327674008,2198.90191389811,198226.53373503
2513,940003614,94042,,940420102,H,Jaurès,153560.33304202,106106.25863162,141187.26551197,ACTEP,T10,940420102,940420102,94,00851,94042,Joinville-le-Pont,Jaures,H,00,2,20.8076153768,1038.02243104643,941.170241487048,17.4428509465898,79.409338612795,1.68039248718408,7.65005998307207,1847.73822684318,1.96323485953376,576.208253718149,334.284858416896,76.0503630711929,30.6771293520036,61.2225321539853,8.08040455582545,3149.98070350708,208042.99640531
2514,940001458,94042,,940420103,H,Vautier,142204.90387823,117657.33516473,125046.50494934,ACTEP,T10,940420103,940420103,94,00851,94042,Joinville-le-Pont,Vautier,H,00,2,17.8038880357,992.022381327747,939.084126236307,6.02464777376076,46.9136073176785,0.607309662277703,4.72908758922235,2120.62074983356,2.25817974192862,408.756201661064,508.225471915025,336.911931713034,22.1024526602178,43.5271122406564,35.8766506961757,2181.83108392756,178007.658988168
2515,940003465,94042,,940420104,H,Leclerc,254613.33689521,97167.54711812,253899.19387895,ACTEP,T10,940420104,940420104,94,00851,94042,Joinville-le-Pont,Leclerc,H,00,2,32.2267013165,799.518603867234,780.588024277073,11.6317449562607,7.29883463390075,1.45484356461481,0.912903664604755,1783.87263876258,2.28529337279377,152.840252008249,619.76768247206,566.441512115741,7.98008979676425,19.5801430786489,72.5660008223083,3361.30126444352,322208.958320393
2516,940001460,94042,,940420105,H,Moutier,155550.85170388,131138.53541389,132665.45295595,ACTEP,T10,940420105,940420105,94,00851,94042,Joinville-le-Pont,Moutier,H,00,1,18.6226638052,1056.52322017081,974.280617328477,22.1989376309165,60.0436652114145,2.10113106906705,5.68313730025804,1936.40547431342,1.98752334786577,264.159395436462,694.767740233813,483.537097111388,15.3534816582006,27.1132762715531,49.6301669674256,1749.19409095572,186195.105203579
2517,940001461,94042,,940420106,H,Peri,214422.31860358,186798.82929293,208158.86779928,ACTEP,T10,940420106,940420106,94,00851,94042,Joinville-le-Pont,Peri,H,00,1,39.0544588621,1670.53746571239,1572.00038288964,44.8523738858347,53.6847089369165,2.68490679236024,3.21361897226429,3436.97883046077,2.18637276928835,842.735316983615,705.708045969084,317.855925013906,23.5570199369431,53.6091037989764,20.2198376332215,3309.95293262282,390478.419223081
2518,940003617,94042,,940420107,H,Ouginot,186472.81830054,168799.19866236,183729.93160245,ACTEP,T10,940420107,940420107,94,00851,94042,Joinville-le-Pont,Ouginot,H,00,1,23.6078060586,972.021843629392,916.523177404859,8.57584644025503,46.9228197842784,0.8822689013072,4.8273421108599,2064.84113965717,2.25290662643554,690.232363300944,215.618447910931,49.6094047210551,10.6723661929836,75.3098645312322,5.41278234354361,2213.99492295855,236040.263610882
2519,940001463,94042,,940420108,H,Mocquet,319653.61239189,307971.56932395,308124.45543837,ACTEP,T10,940420108,940420108,94,00851,94042,Joinville-le-Pont,Mocquet,H,00,1,56.7165970324,929.021304230991,893.890897449982,5.550136225289,29.5802705557201,0.597417540374189,3.18402499716683,2202.18467079224,2.46359446893849,657.237594234836,208.58308785405,2.9587349363029,28.0702153610951,73.5254823725971,0.330995085053817,3468.81785923892,567077.62516635
2520,940003103,94043,,940430101,H,Les Plantes,133343.33249749,54850.65388542,75750.11433175,Val de Bièvre - Seine Amont - Grand Orly,T12,940430101,940430101,94,00851,94043,Le Kremlin-Bicêtre,Les Plantes,H,00,1,16.9605950855,1095.00461638871,1045.14006086256,9.64622779887138,40.218327727275,0.880930331662379,3.67289115729155,2106.59804410923,2.01561314410878,164.02033928807,835.239880512532,261.499864897237,45.8798410619573,15.6936228387134,25.0205570228951,1902.40512812105,169575.99365236
2521,940001465,94043,,940430102,H,Les Sablons,61293.66017963,53272.23525087,58186.697053,Val de Bièvre - Seine Amont - Grand Orly,T12,940430102,940430102,94,00851,94043,Le Kremlin-Bicêtre,Les Sablons,H,00,1,9.26098576544,1537.50645514911,1461.43129631806,9.46653217550193,66.6086266555476,0.615706824761517,4.3322502115341,3158.73366643356,2.16139730577257,430.687447659656,979.376868057694,560.191048198576,51.3669806007063,29.4702493880304,38.3316718076263,1460.84445272835,92593.5545269469
2522,940003088,94043,,940430103,H,Kremlin Saint-Germain,285820.17897174,64030.60927778,260818.85489602,Val de Bièvre - Seine Amont - Grand Orly,T12,940430103,940430103,94,00851,94043,Le Kremlin-Bicêtre,Kremlin Saint-Germain,H,00,1,33.0781124866,1906.00775029495,1754.64941314403,29.8203256980827,121.538011452839,1.56454377971276,6.37657488192436,3454.36040715595,1.96868980280587,807.733169309026,862.576829160037,107.378655349416,84.3394146749627,46.033877950679,6.11966439250175,2546.63288277417,330720.946405445
2523,940001467,94043,,940430104,H,Les Coquettes,85056.03933116,72534.60710243,84753.25292491,Val de Bièvre - Seine Amont - Grand Orly,T12,940430104,940430104,94,00851,94043,Le Kremlin-Bicêtre,Les Coquettes,H,00,1,10.8390560409,1674.00683735914,1547.96279177118,20.9562872148031,105.087758373158,1.2518638960796,6.27761822878459,3068.15973074801,1.98206297144741,581.013307704016,891.05155587037,430.142220447302,75.8979281967954,37.5340615932518,27.7876330577128,1375.63953914168,108370.393947292
2524,940003091,94043,,940430105,H,Barnufles,113680.48106901,95003.4813579,108820.03330302,Val de Bièvre - Seine Amont - Grand Orly,T12,940430105,940430105,94,00851,94043,Le Kremlin-Bicêtre,Barnufles,H,00,1,15.4443749752,1312.50543274773,1229.96191513565,32.6363139249115,49.9072036871713,2.48656600655644,3.80243787507154,2936.61973659841,2.38756964785739,403.954679113753,805.504644570178,581.823920628026,20.5025914517156,32.8428607538797,47.3042224696738,2090.2636862883,154414.790309965
